id,timestamp,co2_intensity_g_per_kwh
,2025-10-19T06:00:00.554667+00:00,193.3
,2025-10-18T11:00:00.820851+00:00,237.7
,2025-10-19T06:15:00.554667+00:00,234.3
,2025-10-18T11:15:00.820851+00:00,221.7
,2025-10-19T06:30:00.554667+00:00,254.2
,2025-10-18T11:30:00.820851+00:00,210.0
,2025-10-19T06:45:00.554667+00:00,203.9
,2025-10-18T11:45:00.820851+00:00,218.2
,2025-10-19T07:00:00.554667+00:00,229.2
,2025-10-18T12:00:00.820851+00:00,217.5
,2025-10-19T07:15:00.554667+00:00,208.8
,2025-10-18T12:15:00.820851+00:00,243.4
,2025-10-19T07:30:00.554667+00:00,204.6
,2025-10-18T12:30:00.820851+00:00,212.4
,2025-10-19T07:45:00.554667+00:00,246.1
,2025-10-18T12:45:00.820851+00:00,214.5
,2025-10-19T08:00:00.554667+00:00,213.7
,2025-10-18T13:00:00.820851+00:00,226.1
,2025-10-19T08:15:00.554667+00:00,247.1
,2025-10-18T13:15:00.820851+00:00,225.0
,2025-10-19T08:30:00.554667+00:00,214.4
,2025-10-18T13:30:00.820851+00:00,202.0
,2025-10-19T08:45:00.554667+00:00,208.3
,2025-10-18T13:45:00.820851+00:00,248.0
,2025-10-19T09:00:00.554667+00:00,284.7
,2025-10-18T14:00:00.820851+00:00,242.3
,2025-10-19T09:15:00.554667+00:00,215.4
,2025-10-18T14:15:00.820851+00:00,244.6
,2025-10-19T09:30:00.554667+00:00,210.9
,2025-10-18T14:30:00.820851+00:00,233.9
,2025-10-19T09:45:00.554667+00:00,216.4
,2025-10-18T14:45:00.820851+00:00,235.2
,2025-10-19T10:00:00.554667+00:00,230.2
,2025-10-18T15:00:00.820851+00:00,261.1
,2025-10-19T10:15:00.554667+00:00,226.2
,2025-10-18T15:15:00.820851+00:00,229.8
,2025-10-19T10:30:00.554667+00:00,244.8
,2025-10-18T15:30:00.820851+00:00,239.0
,2025-10-19T10:45:00.554667+00:00,210.7
,2025-10-18T15:45:00.820851+00:00,236.4
,2025-10-19T11:00:00.554667+00:00,220.3
,2025-10-18T16:00:00.820851+00:00,231.5
,2025-10-19T11:15:00.554667+00:00,189.1
,2025-10-18T16:15:00.820851+00:00,266.5
,2025-10-19T11:30:00.554667+00:00,235.9
,2025-10-18T16:30:00.820851+00:00,256.0
,2025-10-19T11:45:00.554667+00:00,234.3
,2025-10-18T16:45:00.820851+00:00,287.1
,2025-10-19T12:00:00.554667+00:00,244.6
,2025-10-18T17:00:00.820851+00:00,227.7
,2025-10-19T12:15:00.554667+00:00,212.2
,2025-10-18T17:15:00.820851+00:00,251.5
,2025-10-19T12:30:00.554667+00:00,226.7
,2025-10-18T17:30:00.820851+00:00,269.0
,2025-10-19T12:45:00.554667+00:00,228.4
,2025-10-18T17:45:00.820851+00:00,234.2
,2025-10-19T13:00:00.554667+00:00,217.1
,2025-10-18T18:00:00.820851+00:00,233.8
,2025-10-19T13:15:00.554667+00:00,261.0
,2025-10-18T18:15:00.820851+00:00,248.4
,2025-10-19T13:30:00.554667+00:00,213.0
,2025-10-18T18:30:00.820851+00:00,235.1
,2025-10-19T13:45:00.554667+00:00,227.1
,2025-10-18T18:45:00.820851+00:00,270.7
,2025-10-19T14:00:00.554667+00:00,271.0
,2025-10-18T19:00:00.820851+00:00,282.1
,2025-10-19T14:15:00.554667+00:00,177.6
,2025-10-18T19:15:00.820851+00:00,286.4
,2025-10-19T14:30:00.554667+00:00,166.3
,2025-10-18T19:30:00.820851+00:00,254.0
,2025-10-19T14:45:00.554667+00:00,233.6
,2025-10-18T19:45:00.820851+00:00,253.6
,2025-10-19T15:00:00.554667+00:00,253.5
,2025-10-18T20:00:00.820851+00:00,205.2
,2025-10-19T15:15:00.554667+00:00,237.7
,2025-10-18T20:15:00.820851+00:00,264.1
,2025-10-19T15:30:00.554667+00:00,193.2
,2025-10-18T20:30:00.820851+00:00,250.4
,2025-10-19T15:45:00.554667+00:00,214.3
,2025-10-18T20:45:00.820851+00:00,248.4
,2025-10-19T16:00:00.554667+00:00,214.4
,2025-10-18T21:00:00.820851+00:00,247.2
,2025-10-19T16:15:00.554667+00:00,196.0
,2025-10-18T21:15:00.820851+00:00,237.4
,2025-10-19T16:30:00.554667+00:00,222.9
,2025-10-18T21:30:00.820851+00:00,252.3
,2025-10-19T16:45:00.554667+00:00,224.0
,2025-10-18T21:45:00.820851+00:00,204.1
,2025-10-19T17:00:00.554667+00:00,249.0
,2025-10-18T22:00:00.820851+00:00,269.3
,2025-10-19T17:15:00.554667+00:00,234.9
,2025-10-18T22:15:00.820851+00:00,230.3
,2025-10-19T17:30:00.554667+00:00,267.9
,2025-10-18T22:30:00.820851+00:00,285.7
,2025-10-19T17:45:00.554667+00:00,239.0
,2025-10-18T22:45:00.820851+00:00,217.5
,2025-10-19T18:00:00.554667+00:00,277.7
,2025-10-18T23:00:00.820851+00:00,257.1
,2025-10-19T18:15:00.554667+00:00,256.6
,2025-10-18T23:15:00.820851+00:00,243.2
,2025-10-19T18:30:00.554667+00:00,266.8
,2025-10-18T23:30:00.820851+00:00,239.9
,2025-10-19T18:45:00.554667+00:00,231.9
,2025-10-18T23:45:00.820851+00:00,259.4
,2025-10-19T19:00:00.554667+00:00,292.2
,2025-10-19T00:00:00.820851+00:00,202.2
,2025-10-19T19:15:00.554667+00:00,263.0
,2025-10-19T00:15:00.820851+00:00,239.1
,2025-10-19T19:30:00.554667+00:00,251.1
,2025-10-19T00:30:00.820851+00:00,235.5
,2025-10-19T19:45:00.554667+00:00,258.9
,2025-10-19T00:45:00.820851+00:00,290.4
,2025-10-19T20:00:00.554667+00:00,258.0
,2025-10-19T01:00:00.820851+00:00,249.8
,2025-10-19T20:15:00.554667+00:00,249.4
,2025-10-19T01:15:00.820851+00:00,207.5
,2025-10-19T20:30:00.554667+00:00,213.6
,2025-10-19T01:30:00.820851+00:00,204.9
,2025-10-19T20:45:00.554667+00:00,262.3
,2025-10-19T01:45:00.820851+00:00,200.1
,2025-10-19T21:00:00.554667+00:00,228.9
,2025-10-19T02:00:00.820851+00:00,244.8
,2025-10-19T21:15:00.554667+00:00,218.5
,2025-10-19T02:15:00.820851+00:00,241.4
,2025-10-19T21:30:00.554667+00:00,249.3
,2025-10-19T02:30:00.820851+00:00,238.4
,2025-10-19T21:45:00.554667+00:00,283.1
,2025-10-19T02:45:00.820851+00:00,276.4
,2025-10-19T22:00:00.554667+00:00,247.2
,2025-10-19T03:00:00.820851+00:00,244.7
,2025-10-19T22:15:00.554667+00:00,229.5
,2025-10-19T03:15:00.820851+00:00,255.5
,2025-10-19T22:30:00.554667+00:00,240.9
,2025-10-19T03:30:00.820851+00:00,194.6
,2025-10-19T22:45:00.554667+00:00,254.2
,2025-10-19T03:45:00.820851+00:00,261.4
,2025-10-19T23:00:00.554667+00:00,274.3
,2025-10-19T04:00:00.820851+00:00,255.0
,2025-10-19T23:15:00.554667+00:00,252.4
,2025-10-19T04:15:00.820851+00:00,239.3
,2025-10-19T23:30:00.554667+00:00,232.9
,2025-10-19T04:30:00.820851+00:00,240.3
,2025-10-19T23:45:00.554667+00:00,227.9
,2025-10-19T04:45:00.820851+00:00,267.9
,2025-10-20T00:00:00.554667+00:00,247.3
,2025-10-19T05:00:00.820851+00:00,238.2
,2025-10-20T00:15:00.554667+00:00,259.3
,2025-10-19T05:15:00.820851+00:00,196.7
,2025-10-20T00:30:00.554667+00:00,264.1
,2025-10-19T05:30:00.820851+00:00,184.5
,2025-10-20T00:45:00.554667+00:00,229.6
,2025-10-19T05:45:00.820851+00:00,187.3
,2025-10-20T01:00:00.554667+00:00,253.8
,2025-10-19T06:00:00.820851+00:00,247.2
,2025-10-20T01:15:00.554667+00:00,266.7
,2025-10-19T06:15:00.820851+00:00,233.8
,2025-10-20T01:30:00.554667+00:00,254.8
,2025-10-19T06:30:00.820851+00:00,214.6
,2025-10-20T01:45:00.554667+00:00,186.6
,2025-10-19T06:45:00.820851+00:00,206.5
,2025-10-20T02:00:00.554667+00:00,213.0
,2025-10-19T07:00:00.820851+00:00,252.5
,2025-10-20T02:15:00.554667+00:00,210.0
,2025-10-19T07:15:00.820851+00:00,204.7
,2025-10-20T02:30:00.554667+00:00,253.9
,2025-10-19T07:30:00.820851+00:00,229.2
,2025-10-20T02:45:00.554667+00:00,241.8
,2025-10-19T07:45:00.820851+00:00,227.2
,2025-10-20T03:00:00.554667+00:00,246.8
,2025-10-19T08:00:00.820851+00:00,204.4
,2025-10-20T03:15:00.554667+00:00,239.5
,2025-10-19T08:15:00.820851+00:00,224.7
,2025-10-20T03:30:00.554667+00:00,208.6
,2025-10-19T08:30:00.820851+00:00,257.3
,2025-10-20T03:45:00.554667+00:00,249.5
,2025-10-19T08:45:00.820851+00:00,243.9
,2025-10-20T04:00:00.554667+00:00,224.5
,2025-10-19T09:00:00.820851+00:00,231.2
,2025-10-20T04:15:00.554667+00:00,206.3
,2025-10-19T09:15:00.820851+00:00,225.8
,2025-10-20T04:30:00.554667+00:00,213.8
,2025-10-19T09:30:00.820851+00:00,166.3
,2025-10-20T04:45:00.554667+00:00,242.3
,2025-10-19T09:45:00.820851+00:00,253.7
,2025-10-20T05:00:00.554667+00:00,280.8
,2025-10-19T10:00:00.820851+00:00,237.4
,2025-10-20T05:15:00.554667+00:00,247.4
,2025-10-19T10:15:00.820851+00:00,241.5
,2025-10-20T05:30:00.554667+00:00,217.1
,2025-10-19T10:30:00.820851+00:00,213.0
,2025-10-20T05:45:00.554667+00:00,224.7
,2025-10-19T10:45:00.820851+00:00,197.2
,2025-10-20T06:00:00.554667+00:00,242.4
,2025-10-19T11:00:00.820851+00:00,241.8
,2025-10-20T06:15:00.554667+00:00,245.3
,2025-10-19T11:15:00.820851+00:00,249.6
,2025-10-20T06:30:00.554667+00:00,215.6
,2025-10-19T11:30:00.820851+00:00,215.7
,2025-10-20T06:45:00.554667+00:00,246.4
,2025-10-19T11:45:00.820851+00:00,228.5
,2025-10-20T07:00:00.554667+00:00,189.7
,2025-10-19T12:00:00.820851+00:00,220.7
,2025-10-20T07:15:00.554667+00:00,233.2
,2025-10-19T12:15:00.820851+00:00,230.1
,2025-10-20T07:30:00.554667+00:00,286.6
,2025-10-19T12:30:00.820851+00:00,240.8
,2025-10-20T07:45:00.554667+00:00,254.9
,2025-10-19T12:45:00.820851+00:00,230.1
,2025-10-20T08:00:00.554667+00:00,210.0
,2025-10-19T13:00:00.820851+00:00,148.6
,2025-10-20T08:15:00.554667+00:00,240.9
,2025-10-19T13:15:00.820851+00:00,230.6
,2025-10-20T08:30:00.554667+00:00,236.3
,2025-10-19T13:30:00.820851+00:00,246.1
,2025-10-20T08:45:00.554667+00:00,223.4
,2025-10-19T13:45:00.820851+00:00,223.1
,2025-10-20T09:00:00.554667+00:00,230.4
,2025-10-19T14:00:00.820851+00:00,217.8
,2025-10-20T09:15:00.554667+00:00,235.0
,2025-10-19T14:15:00.820851+00:00,200.9
,2025-10-20T09:30:00.554667+00:00,198.3
,2025-10-19T14:30:00.820851+00:00,231.6
,2025-10-20T09:45:00.554667+00:00,257.8
,2025-10-19T14:45:00.820851+00:00,227.9
,2025-10-20T10:00:00.554667+00:00,204.0
,2025-10-19T15:00:00.820851+00:00,212.5
,2025-10-20T10:15:00.554667+00:00,202.6
,2025-10-19T15:15:00.820851+00:00,208.1
,2025-10-20T10:30:00.554667+00:00,230.9
,2025-10-19T15:30:00.820851+00:00,220.6
,2025-10-20T10:45:00.554667+00:00,231.9
,2025-10-19T15:45:00.820851+00:00,234.8
,2025-10-20T11:00:00.554667+00:00,215.9
,2025-10-19T16:00:00.820851+00:00,217.7
,2025-10-20T11:15:00.554667+00:00,239.6
,2025-10-19T16:15:00.820851+00:00,211.0
,2025-10-20T11:30:00.554667+00:00,236.4
,2025-10-19T16:30:00.820851+00:00,201.4
,2025-10-20T11:45:00.554667+00:00,224.2
,2025-10-19T16:45:00.820851+00:00,245.6
,2025-10-20T12:00:00.554667+00:00,255.4
,2025-10-19T17:00:00.820851+00:00,245.9
,2025-10-20T12:15:00.554667+00:00,231.8
,2025-10-19T17:15:00.820851+00:00,228.8
,2025-10-20T12:30:00.554667+00:00,221.3
,2025-10-19T17:30:00.820851+00:00,207.0
,2025-10-20T12:45:00.554667+00:00,217.0
,2025-10-19T17:45:00.820851+00:00,248.5
,2025-10-20T13:00:00.554667+00:00,206.3
,2025-10-19T18:00:00.820851+00:00,261.0
,2025-10-20T13:15:00.554667+00:00,231.4
,2025-10-19T18:15:00.820851+00:00,246.8
,2025-10-20T13:30:00.554667+00:00,222.2
,2025-10-19T18:30:00.820851+00:00,244.1
,2025-10-20T13:45:00.554667+00:00,150.7
,2025-10-19T18:45:00.820851+00:00,244.3
,2025-10-20T14:00:00.554667+00:00,240.6
,2025-10-19T19:00:00.820851+00:00,258.1
,2025-10-20T14:15:00.554667+00:00,300
,2025-10-19T19:15:00.820851+00:00,249.2
,2025-10-20T14:30:00.554667+00:00,219.5
,2025-10-19T19:30:00.820851+00:00,274.1
,2025-10-20T14:45:00.554667+00:00,218.5
,2025-10-19T19:45:00.820851+00:00,235.9
,2025-10-20T15:00:00.554667+00:00,233.8
,2025-10-19T20:00:00.820851+00:00,216.0
,2025-10-20T15:15:00.554667+00:00,258.6
,2025-10-19T20:15:00.820851+00:00,247.7
,2025-10-20T15:30:00.554667+00:00,251.5
,2025-10-19T20:30:00.820851+00:00,263.0
,2025-10-20T15:45:00.554667+00:00,263.9
,2025-10-19T20:45:00.820851+00:00,300
,2025-10-20T16:00:00.554667+00:00,230.5
,2025-10-19T21:00:00.820851+00:00,249.9
,2025-10-20T16:15:00.554667+00:00,213.5
,2025-10-19T21:15:00.820851+00:00,256.5
,2025-10-20T16:30:00.554667+00:00,261.1
,2025-10-19T21:30:00.820851+00:00,227.2
,2025-10-20T16:45:00.554667+00:00,233.9
,2025-10-19T21:45:00.820851+00:00,294.1
,2025-10-20T17:00:00.554667+00:00,234.8
,2025-10-19T22:00:00.820851+00:00,218.7
,2025-10-20T17:15:00.554667+00:00,243.0
,2025-10-19T22:15:00.820851+00:00,247.4
,2025-10-20T17:30:00.554667+00:00,231.0
,2025-10-19T22:30:00.820851+00:00,296.5
,2025-10-20T17:45:00.554667+00:00,205.2
,2025-10-19T22:45:00.820851+00:00,257.5
,2025-10-20T18:00:00.554667+00:00,214.6
,2025-10-19T23:00:00.820851+00:00,269.4
,2025-10-20T18:15:00.554667+00:00,246.7
,2025-10-19T23:15:00.820851+00:00,280.5
,2025-10-20T18:30:00.554667+00:00,252.2
,2025-10-19T23:30:00.820851+00:00,247.9
,2025-10-20T18:45:00.554667+00:00,249.4
,2025-10-19T23:45:00.820851+00:00,251.4
,2025-10-20T19:00:00.554667+00:00,200.1
,2025-10-20T00:00:00.820851+00:00,268.3
,2025-10-20T19:15:00.554667+00:00,231.3
,2025-10-20T00:15:00.820851+00:00,244.8
,2025-10-20T19:30:00.554667+00:00,243.4
,2025-10-20T00:30:00.820851+00:00,257.4
,2025-10-20T19:45:00.554667+00:00,237.4
,2025-10-20T00:45:00.820851+00:00,224.1
,2025-10-20T20:00:00.554667+00:00,256.2
,2025-10-20T01:00:00.820851+00:00,245.2
,2025-10-20T20:15:00.554667+00:00,278.3
,2025-10-20T01:15:00.820851+00:00,230.9
,2025-10-20T20:30:00.554667+00:00,256.0
,2025-10-20T01:30:00.820851+00:00,210.9
,2025-10-20T20:45:00.554667+00:00,271.2
,2025-10-20T01:45:00.820851+00:00,211.4
,2025-10-20T21:00:00.554667+00:00,229.7
,2025-10-20T02:00:00.820851+00:00,252.2
,2025-10-20T21:15:00.554667+00:00,220.4
,2025-10-20T02:15:00.820851+00:00,250.0
,2025-10-20T21:30:00.554667+00:00,230.7
,2025-10-20T02:30:00.820851+00:00,212.8
,2025-10-20T21:45:00.554667+00:00,231.5
,2025-10-20T02:45:00.820851+00:00,241.0
,2025-10-20T22:00:00.554667+00:00,243.3
,2025-10-20T03:00:00.820851+00:00,254.4
,2025-10-20T22:15:00.554667+00:00,247.2
,2025-10-20T03:15:00.820851+00:00,257.6
,2025-10-20T22:30:00.554667+00:00,233.2
,2025-10-20T03:30:00.820851+00:00,253.5
,2025-10-20T22:45:00.554667+00:00,233.1
,2025-10-20T03:45:00.820851+00:00,231.8
,2025-10-20T23:00:00.554667+00:00,251.7
,2025-10-20T04:00:00.820851+00:00,200.9
,2025-10-20T23:15:00.554667+00:00,205.6
,2025-10-20T04:15:00.820851+00:00,208.5
,2025-10-20T23:30:00.554667+00:00,258.8
,2025-10-20T04:30:00.820851+00:00,213.2
,2025-10-20T23:45:00.554667+00:00,201.1
,2025-10-20T04:45:00.820851+00:00,225.7
,2025-10-21T00:00:00.554667+00:00,237.2
,2025-10-20T05:00:00.820851+00:00,189.6
,2025-10-21T00:15:00.554667+00:00,247.7
,2025-10-20T05:15:00.820851+00:00,229.9
,2025-10-21T00:30:00.554667+00:00,213.9
,2025-10-20T05:30:00.820851+00:00,225.1
,2025-10-21T00:45:00.554667+00:00,209.3
,2025-10-20T05:45:00.820851+00:00,263.3
,2025-10-21T01:00:00.554667+00:00,228.1
,2025-10-20T06:00:00.820851+00:00,257.1
,2025-10-21T01:15:00.554667+00:00,240.0
,2025-10-20T06:15:00.820851+00:00,151.0
,2025-10-21T01:30:00.554667+00:00,267.5
,2025-10-20T06:30:00.820851+00:00,250.9
,2025-10-21T01:45:00.554667+00:00,248.5
,2025-10-20T06:45:00.820851+00:00,234.3
,2025-10-21T02:00:00.554667+00:00,219.6
,2025-10-20T07:00:00.820851+00:00,244.4
,2025-10-21T02:15:00.554667+00:00,193.0
,2025-10-20T07:15:00.820851+00:00,246.0
,2025-10-21T02:30:00.554667+00:00,260.1
,2025-10-20T07:30:00.820851+00:00,228.5
,2025-10-21T02:45:00.554667+00:00,225.6
,2025-10-20T07:45:00.820851+00:00,247.2
,2025-10-21T03:00:00.554667+00:00,220.0
,2025-10-20T08:00:00.820851+00:00,213.6
,2025-10-21T03:15:00.554667+00:00,270.8
,2025-10-20T08:15:00.820851+00:00,199.9
,2025-10-21T03:30:00.554667+00:00,219.8
,2025-10-20T08:30:00.820851+00:00,246.1
,2025-10-21T03:45:00.554667+00:00,227.8
,2025-10-20T08:45:00.820851+00:00,228.3
,2025-10-21T04:00:00.554667+00:00,215.8
,2025-10-20T09:00:00.820851+00:00,216.2
,2025-10-21T04:15:00.554667+00:00,201.1
,2025-10-20T09:15:00.820851+00:00,219.2
,2025-10-21T04:30:00.554667+00:00,242.7
,2025-10-20T09:30:00.820851+00:00,244.8
,2025-10-21T04:45:00.554667+00:00,240.2
,2025-10-20T09:45:00.820851+00:00,243.6
,2025-10-21T05:00:00.554667+00:00,229.6
,2025-10-20T10:00:00.820851+00:00,277.3
,2025-10-21T05:15:00.554667+00:00,224.1
,2025-10-20T10:15:00.820851+00:00,191.9
,2025-10-21T05:30:00.554667+00:00,216.5
,2025-10-20T10:30:00.820851+00:00,200.9
,2025-10-21T05:45:00.554667+00:00,256.4
,2025-10-20T10:45:00.820851+00:00,223.0
,2025-10-21T06:00:00.554667+00:00,219.5
,2025-10-20T11:00:00.820851+00:00,226.2
,2025-10-21T06:15:00.554667+00:00,233.7
,2025-10-20T11:15:00.820851+00:00,184.8
,2025-10-21T06:30:00.554667+00:00,260.0
,2025-10-20T11:30:00.820851+00:00,226.8
,2025-10-21T06:45:00.554667+00:00,233.9
,2025-10-20T11:45:00.820851+00:00,246.7
,2025-10-21T07:00:00.554667+00:00,223.1
,2025-10-20T12:00:00.820851+00:00,242.6
,2025-10-21T07:15:00.554667+00:00,228.3
,2025-10-20T12:15:00.820851+00:00,219.1
,2025-10-21T07:30:00.554667+00:00,215.3
,2025-10-20T12:30:00.820851+00:00,230.4
,2025-10-21T07:45:00.554667+00:00,229.4
,2025-10-20T12:45:00.820851+00:00,215.4
,2025-10-21T08:00:00.554667+00:00,241.4
,2025-10-20T13:00:00.820851+00:00,215.5
,2025-10-21T08:15:00.554667+00:00,190.8
,2025-10-20T13:15:00.820851+00:00,243.1
,2025-10-21T08:30:00.554667+00:00,212.4
,2025-10-20T13:30:00.820851+00:00,214.4
,2025-10-21T08:45:00.554667+00:00,209.4
,2025-10-20T13:45:00.820851+00:00,234.4
,2025-10-21T09:00:00.554667+00:00,233.9
,2025-10-20T14:00:00.820851+00:00,250.5
,2025-10-21T09:15:00.554667+00:00,181.0
,2025-10-20T14:15:00.820851+00:00,215.9
,2025-10-21T09:30:00.554667+00:00,265.8
,2025-10-20T14:30:00.820851+00:00,255.4
,2025-10-21T09:45:00.554667+00:00,266.6
,2025-10-20T14:45:00.820851+00:00,201.1
,2025-10-21T10:00:00.554667+00:00,238.1
,2025-10-20T15:00:00.820851+00:00,222.9
,2025-10-21T10:15:00.554667+00:00,257.1
,2025-10-20T15:15:00.820851+00:00,284.4
,2025-10-21T10:30:00.554667+00:00,216.4
,2025-10-20T15:30:00.820851+00:00,235.8
,2025-10-21T10:45:00.554667+00:00,213.3
,2025-10-20T15:45:00.820851+00:00,235.8
,2025-10-21T11:00:00.554667+00:00,248.6
,2025-10-20T16:00:00.820851+00:00,210.0
,2025-10-21T11:15:00.554667+00:00,211.7
,2025-10-20T16:15:00.820851+00:00,253.7
,2025-10-21T11:30:00.554667+00:00,198.3
,2025-10-20T16:30:00.820851+00:00,205.2
,2025-10-21T11:45:00.554667+00:00,241.0
,2025-10-20T16:45:00.820851+00:00,217.1
,2025-10-21T12:00:00.554667+00:00,256.5
,2025-10-20T17:00:00.820851+00:00,248.3
,2025-10-21T12:15:00.554667+00:00,183.6
,2025-10-20T17:15:00.820851+00:00,222.8
,2025-10-21T12:30:00.554667+00:00,256.9
,2025-10-20T17:30:00.820851+00:00,254.0
,2025-10-21T12:45:00.554667+00:00,203.3
,2025-10-20T17:45:00.820851+00:00,239.4
,2025-10-21T13:00:00.554667+00:00,260.7
,2025-10-20T18:00:00.820851+00:00,230.2
,2025-10-21T13:15:00.554667+00:00,250.7
,2025-10-20T18:15:00.820851+00:00,220.6
,2025-10-21T13:30:00.554667+00:00,212.2
,2025-10-20T18:30:00.820851+00:00,224.7
,2025-10-21T13:45:00.554667+00:00,208.4
,2025-10-20T18:45:00.820851+00:00,259.4
,2025-10-21T14:00:00.554667+00:00,184.6
,2025-10-20T19:00:00.820851+00:00,266.2
,2025-10-21T14:15:00.554667+00:00,239.4
,2025-10-20T19:15:00.820851+00:00,241.7
,2025-10-21T14:30:00.554667+00:00,225.2
,2025-10-20T19:30:00.820851+00:00,233.9
,2025-10-21T14:45:00.554667+00:00,249.8
,2025-10-20T19:45:00.820851+00:00,235.5
,2025-10-21T15:00:00.554667+00:00,227.8
,2025-10-20T20:00:00.820851+00:00,255.2
,2025-10-21T15:15:00.554667+00:00,221.5
,2025-10-20T20:15:00.820851+00:00,237.8
,2025-10-21T15:30:00.554667+00:00,268.7
,2025-10-20T20:30:00.820851+00:00,226.0
,2025-10-21T15:45:00.554667+00:00,253.2
,2025-10-20T20:45:00.820851+00:00,262.8
,2025-10-21T16:00:00.554667+00:00,209.6
,2025-10-20T21:00:00.820851+00:00,218.6
,2025-10-21T16:15:00.554667+00:00,277.1
,2025-10-20T21:15:00.820851+00:00,237.0
,2025-10-21T16:30:00.554667+00:00,236.5
,2025-10-20T21:30:00.820851+00:00,251.2
,2025-10-21T16:45:00.554667+00:00,280.2
,2025-10-20T21:45:00.820851+00:00,241.0
,2025-10-21T17:00:00.554667+00:00,257.0
,2025-10-20T22:00:00.820851+00:00,280.4
,2025-10-21T17:15:00.554667+00:00,215.3
,2025-10-20T22:15:00.820851+00:00,202.9
,2025-10-21T17:30:00.554667+00:00,238.0
,2025-10-20T22:30:00.820851+00:00,227.5
,2025-10-21T17:45:00.554667+00:00,280.4
,2025-10-20T22:45:00.820851+00:00,280.3
,2025-10-21T18:00:00.554667+00:00,265.6
,2025-10-20T23:00:00.820851+00:00,221.7
,2025-10-21T18:15:00.554667+00:00,232.2
,2025-10-20T23:15:00.820851+00:00,271.4
,2025-10-21T18:30:00.554667+00:00,233.5
,2025-10-20T23:30:00.820851+00:00,264.6
,2025-10-21T18:45:00.554667+00:00,229.9
,2025-10-20T23:45:00.820851+00:00,208.2
,2025-10-21T19:00:00.554667+00:00,233.4
,2025-10-21T00:00:00.820851+00:00,231.3
,2025-10-21T19:15:00.554667+00:00,280.7
,2025-10-21T00:15:00.820851+00:00,294.8
,2025-10-21T19:30:00.554667+00:00,248.0
,2025-10-21T00:30:00.820851+00:00,211.8
,2025-10-21T19:45:00.554667+00:00,245.3
,2025-10-21T00:45:00.820851+00:00,247.5
,2025-10-21T20:00:00.554667+00:00,224.1
,2025-10-21T01:00:00.820851+00:00,219.5
,2025-10-21T20:15:00.554667+00:00,276.3
,2025-10-21T01:15:00.820851+00:00,199.1
,2025-10-21T20:30:00.554667+00:00,205.9
,2025-10-21T01:30:00.820851+00:00,286.3
,2025-10-21T20:45:00.554667+00:00,260.8
,2025-10-21T01:45:00.820851+00:00,232.3
,2025-10-21T21:00:00.554667+00:00,242.6
,2025-10-21T02:00:00.820851+00:00,298.1
,2025-10-21T21:15:00.554667+00:00,220.9
,2025-10-21T02:15:00.820851+00:00,241.3
,2025-10-21T21:30:00.554667+00:00,253.9
,2025-10-21T02:30:00.820851+00:00,255.0
,2025-10-21T21:45:00.554667+00:00,200.7
,2025-10-21T02:45:00.820851+00:00,239.7
,2025-10-21T22:00:00.554667+00:00,235.5
,2025-10-21T03:00:00.820851+00:00,245.7
,2025-10-21T22:15:00.554667+00:00,244.6
,2025-10-21T03:15:00.820851+00:00,248.8
,2025-10-21T22:30:00.554667+00:00,221.1
,2025-10-21T03:30:00.820851+00:00,211.7
,2025-10-21T22:45:00.554667+00:00,223.2
,2025-10-21T03:45:00.820851+00:00,244.3
,2025-10-21T23:00:00.554667+00:00,244.0
,2025-10-21T04:00:00.820851+00:00,215.9
,2025-10-21T23:15:00.554667+00:00,229.3
,2025-10-21T04:15:00.820851+00:00,241.6
,2025-10-21T23:30:00.554667+00:00,236.3
,2025-10-21T04:30:00.820851+00:00,238.3
,2025-10-21T23:45:00.554667+00:00,207.6
,2025-10-21T04:45:00.820851+00:00,207.4
,2025-10-22T00:00:00.554667+00:00,239.3
,2025-10-21T05:00:00.820851+00:00,266.1
,2025-10-22T00:15:00.554667+00:00,233.7
,2025-10-21T05:15:00.820851+00:00,226.8
,2025-10-22T00:30:00.554667+00:00,231.1
,2025-10-21T05:30:00.820851+00:00,218.2
,2025-10-22T00:45:00.554667+00:00,210.3
,2025-10-21T05:45:00.820851+00:00,235.5
,2025-10-22T01:00:00.554667+00:00,240.0
,2025-10-21T06:00:00.820851+00:00,261.1
,2025-10-22T01:15:00.554667+00:00,294.9
,2025-10-21T06:15:00.820851+00:00,221.7
,2025-10-22T01:30:00.554667+00:00,205.4
,2025-10-21T06:30:00.820851+00:00,244.9
,2025-10-22T01:45:00.554667+00:00,259.7
,2025-10-21T06:45:00.820851+00:00,300
,2025-10-22T02:00:00.554667+00:00,221.5
,2025-10-21T07:00:00.820851+00:00,241.0
,2025-10-22T02:15:00.554667+00:00,202.6
,2025-10-21T07:15:00.820851+00:00,238.1
,2025-10-22T02:30:00.554667+00:00,242.4
,2025-10-21T07:30:00.820851+00:00,269.2
,2025-10-22T02:45:00.554667+00:00,234.2
,2025-10-21T07:45:00.820851+00:00,262.3
,2025-10-22T03:00:00.554667+00:00,222.5
,2025-10-21T08:00:00.820851+00:00,274.3
,2025-10-22T03:15:00.554667+00:00,263.8
,2025-10-21T08:15:00.820851+00:00,201.2
,2025-10-22T03:30:00.554667+00:00,240.8
,2025-10-21T08:30:00.820851+00:00,233.4
,2025-10-22T03:45:00.554667+00:00,231.8
